00:02.6,0,0,0,0,0,220,509,
00:02.6,0,0,0,0,0,217,509,
00:02.6,0,0,0,0,0,217,509,
00:02.7,0,0,0,0,0,220,509,
00:02.7,0,0,0,0,0,217,509,
00:02.7,0,0,0,0,0,216,509,
00:02.7,0,0,0,0,0,220,510,
00:02.7,0,0,0,0,0,218,509,
00:02.8,0,0,0,0,0,216,510,
00:02.8,0,0,0,0,0,219,510,
00:02.8,0,0,0,0,0,218,510,
00:02.8,0,0,0,0,0,215,509,
00:02.9,0,0,0,0,0,218,509,
00:02.9,0,0,0,0,0,219,509,
00:02.9,0,0,0,0,0,215,509,
00:02.9,0,0,0,0,0,217,509,
00:02.9,0,0,0,0,0,219,509,
00:03.0,0,0,0,0,0,216,509,
00:03.0,0,0,0,0,0,216,509,
00:03.0,0,0,0,0,0,220,509,
00:03.0,0,0,0,0,0,216,509,
00:03.1,0,0,0,0,0,216,510,
00:03.1,0,0,0,0,0,219,509,
00:03.1,0,0,0,0,0,217,509,
00:03.1,0,0,0,0,0,215,510,
00:03.1,0,0,0,0,0,219,509,
00:03.2,0,0,0,0,0,218,509,
00:03.2,0,0,0,0,0,215,509,
00:03.2,0,0,0,0,0,218,509,
00:03.2,0,0,0,0,0,218,509,
00:03.2,0,0,0,0,0,215,509,
00:03.3,0,0,0,0,0,217,509,
00:03.3,0,0,0,0,0,219,509,
00:03.3,0,0,0,0,0,216,509,
00:03.3,0,0,0,0,0,217,509,
00:03.4,0,0,0,0,0,219,509,
00:03.4,0,0,0,0,0,216,509,
00:03.4,0,0,0,0,0,216,510,
00:03.4,0,0,0,0,0,219,509,
00:03.4,0,0,0,0,0,216,509,
00:03.5,0,0,0,0,0,215,509,
00:03.5,0,0,0,0,0,219,509,
00:03.5,0,0,0,0,0,217,509,
00:03.5,0,0,0,0,0,215,509,
00:03.6,0,0,0,0,0,219,509,
00:03.6,0,0,0,0,0,218,509,
00:03.6,0,0,0,0,0,215,509,
00:03.6,0,0,0,0,0,218,509,
00:03.6,0,0,0,0,0,219,509,
00:03.7,0,0,0,0,0,215,509,
00:03.7,0,0,0,0,0,217,509,
00:03.7,0,0,0,0,0,219,509,
00:03.7,0,0,0,0,0,216,509,
00:03.8,0,0,0,0,0,217,509,
00:03.8,0,0,0,0,0,220,510,
00:03.8,0,0,0,0,0,216,509,
00:03.8,0,0,0,0,0,216,509,
00:03.8,0,0,0,0,0,220,509,
00:03.9,0,0,0,0,0,217,509,
00:03.9,0,0,0,0,0,216,509,
00:03.9,0,0,0,0,0,219,509,
00:03.9,0,0,0,0,0,218,509,
00:04.0,0,0,0,0,0,216,509,
00:04.0,0,0,0,0,0,219,509,
00:04.0,0,0,0,0,0,219,509,
00:04.0,0,0,0,0,0,216,509,
00:04.0,0,0,0,0,0,218,509,
00:04.1,0,0,0,0,0,220,509,
00:04.1,0,0,0,0,0,216,509,
00:04.1,0,0,0,0,0,218,509,
00:04.1,0,0,0,0,0,220,509,
00:04.1,0,0,0,0,0,217,509,
00:04.2,0,0,0,0,0,217,509,
00:04.2,0,0,0,0,0,221,509,
00:04.2,0,0,0,0,0,217,509,
00:04.2,0,0,0,0,0,217,509,
00:04.3,0,0,0,0,0,220,510,
00:04.3,0,0,0,0,0,218,510,
00:04.3,0,0,0,0,0,217,510,
00:04.3,0,0,0,0,0,220,509,
00:04.3,0,0,0,0,0,219,509,
00:04.4,0,0,0,0,0,217,509,
00:04.4,0,0,0,0,0,220,509,
00:04.4,0,0,0,0,0,220,509,
00:04.4,0,0,0,0,0,217,509,
00:04.5,0,0,0,0,0,219,509,
00:04.5,0,0,0,0,0,221,509,
00:04.5,0,0,0,0,0,217,509,
00:04.5,0,0,0,0,0,218,510,
00:04.5,0,0,0,0,0,221,509,
00:04.6,0,0,0,0,0,218,510,
00:04.6,0,0,0,0,0,218,509,
00:04.6,0,0,0,0,0,221,509,
00:04.6,0,0,0,0,0,219,509,
00:04.7,0,0,0,0,0,217,509,
00:04.7,0,0,0,0,0,221,510,
00:04.7,0,0,0,0,0,220,510,
00:04.7,0,0,0,0,0,217,509,
00:04.7,0,0,0,0,0,221,509,
00:04.8,0,0,0,0,0,220,509,
00:04.8,0,0,0,0,0,217,509,
00:04.8,0,0,0,0,0,220,510,
00:04.8,0,0,0,0,0,221,509,
00:04.9,0,0,0,0,0,218,509,
00:04.9,0,0,0,0,0,219,509,
00:04.9,0,0,0,0,0,222,510,
00:04.9,0,0,0,0,0,218,510,
00:04.9,0,0,0,0,0,219,509,
00:05.0,0,0,0,0,0,222,509,
00:05.0,0,0,0,0,0,219,509,
00:05.0,0,0,0,0,0,219,509,
00:05.0,0,0,0,0,0,222,509,
00:05.0,0,0,0,0,0,219,509,
00:05.1,0,0,0,0,0,218,509,
00:05.1,0,0,0,0,0,222,509,
00:05.1,0,0,0,0,0,221,509,
00:05.1,0,0,0,0,0,218,509,
00:05.2,0,0,0,0,0,221,509,
00:05.2,0,0,0,0,0,221,509,
00:05.2,0,0,0,0,0,218,509,
00:05.2,0,0,0,0,0,221,509,
00:05.2,0,0,0,0,0,222,509,
00:05.3,0,0,0,0,0,218,510,
00:05.3,0,0,0,0,0,220,509,
00:05.3,0,0,0,0,0,223,509,
00:05.3,0,0,0,0,0,219,509,
00:05.4,0,0,0,0,0,219,509,
00:05.4,0,0,0,0,0,223,509,
00:05.4,0,0,0,0,0,220,509,
00:05.4,0,0,0,0,0,219,509,
00:05.4,0,0,0,0,0,223,509,
00:05.5,0,0,0,0,0,221,509,
00:05.5,0,0,0,0,0,219,509,
00:05.5,0,0,0,0,0,222,509,
00:05.5,0,0,0,0,0,222,510,
00:05.5,0,0,0,0,0,218,510,
00:05.6,0,0,0,0,0,222,509,
00:05.6,0,0,0,0,0,222,509,
00:05.6,0,0,0,0,0,219,509,
00:05.6,0,0,0,0,0,221,509,
00:05.7,0,0,0,0,0,223,509,
00:05.7,0,0,0,0,0,219,509,
00:05.7,0,0,0,0,0,221,509,
00:05.7,0,0,0,0,0,224,509,
00:05.7,0,0,0,0,0,220,509,
00:05.8,0,0,0,0,0,220,510,
00:05.8,0,0,0,0,0,224,509,
00:05.8,0,0,0,0,0,221,510,
00:05.8,0,0,0,0,0,219,509,
00:05.9,0,0,0,0,0,223,509,
00:05.9,0,0,0,0,0,222,509,
00:05.9,0,0,0,0,0,219,509,
00:05.9,0,0,0,0,0,223,509,
00:05.9,0,0,0,0,0,223,509,
00:06.0,0,0,0,0,0,219,509,
00:06.0,0,0,0,0,0,222,509,
00:06.0,0,0,0,0,0,224,509,
00:06.0,0,0,0,0,0,219,509,
00:06.1,0,0,0,0,0,222,509,
00:06.1,0,0,0,0,0,224,509,
00:06.1,0,0,0,0,0,220,509,
00:06.1,0,0,0,0,0,221,509,
00:06.1,0,0,0,0,0,224,509,
00:06.2,0,0,0,0,0,221,509,
00:06.2,0,0,0,0,0,221,509,
00:06.2,0,0,0,0,0,224,509,
00:06.2,0,0,0,0,0,222,509,
00:06.3,0,0,0,0,0,220,509,
00:06.3,0,0,0,0,0,224,509,
00:06.3,0,0,0,0,0,223,509,
00:06.3,0,0,0,0,0,220,509,
00:06.3,0,0,0,0,0,224,509,
00:06.4,0,0,0,0,0,224,509,
00:06.4,0,0,0,0,0,220,509,
00:06.4,0,0,0,0,0,223,509,
00:06.4,0,0,0,0,0,224,509,
00:06.4,0,0,0,0,0,221,509,
00:06.5,0,0,0,0,0,222,509,
00:06.5,0,0,0,0,0,225,509,
00:06.5,0,0,0,0,0,221,509,
00:06.5,0,0,0,0,0,222,509,
00:06.6,0,0,0,0,0,225,509,
00:06.6,0,0,0,0,0,222,509,
00:06.6,0,0,0,0,0,221,509,
00:06.6,0,0,0,0,0,225,509,
00:06.6,0,0,0,0,0,223,509,
00:06.7,0,0,0,0,0,220,510,
00:06.7,0,0,0,0,0,224,510,
00:06.7,0,0,0,0,0,224,510,
00:06.7,0,0,0,0,0,220,510,
00:06.8,0,0,0,0,0,224,510,
00:06.8,0,0,0,0,0,224,510,
00:06.8,0,0,0,0,0,221,510,
00:06.8,0,0,0,0,0,223,510,
00:06.8,0,0,0,0,0,225,510,
00:06.9,0,0,0,0,0,221,509,
00:06.9,0,0,0,0,0,222,509,
00:06.9,0,0,0,0,0,225,509,
00:06.9,0,0,0,0,0,222,509,
00:07.0,0,0,0,0,0,221,509,
00:07.0,0,0,0,0,0,225,509,
00:07.0,0,0,0,0,0,223,509,
00:07.0,0,0,0,0,0,221,508,
00:07.0,0,0,0,0,0,225,509,
00:07.1,0,0,0,0,0,223,509,
00:07.1,0,0,0,0,0,221,509,
00:07.1,0,0,0,0,0,224,509,
00:07.1,0,0,0,0,0,224,508,
00:07.1,0,0,0,0,0,221,508,
00:07.2,0,0,0,0,0,224,509,
00:07.2,0,0,0,0,0,225,509,
00:07.2,0,0,0,0,0,221,509,
00:07.2,0,0,0,0,0,223,509,
00:07.3,0,0,0,0,0,225,509,
00:07.3,0,0,0,0,0,221,509,
00:07.3,0,0,0,0,0,222,509,
00:07.3,0,0,0,0,0,225,509,
00:07.3,0,0,0,0,0,222,509,
00:07.4,0,0,0,0,0,221,509,
00:07.4,0,0,0,0,0,225,509,
00:07.4,0,0,0,0,0,222,509,
00:07.4,0,0,0,0,0,221,509,
00:07.5,0,0,0,0,0,225,509,
00:07.5,0,0,0,0,0,223,509,
00:07.5,0,0,0,0,0,220,509,
00:07.5,0,0,0,0,0,224,509,
00:07.5,0,0,0,0,0,224,509,
00:07.6,0,0,0,0,0,220,509,
00:07.6,0,0,0,0,0,223,509,
00:07.6,0,0,0,0,0,224,509,
00:07.6,0,0,0,0,0,220,509,
00:07.7,0,0,0,0,0,222,509,
00:07.7,0,0,0,0,0,224,509,
00:07.7,0,0,0,0,0,220,509,
00:07.7,0,0,0,0,0,221,509,
00:07.7,0,0,0,0,0,224,509,
00:07.8,0,0,0,0,0,221,510,
00:07.8,0,0,0,0,0,220,509,
00:07.8,0,0,0,0,0,224,509,
00:07.8,0,0,0,0,0,222,510,
00:07.8,0,0,0,0,0,220,510,
00:07.9,0,0,0,0,0,223,509,
00:07.9,0,0,0,0,0,222,509,
00:07.9,0,0,0,0,0,219,509,
00:07.9,0,0,0,0,0,223,509,
00:08.0,0,0,0,0,0,223,508,
00:08.0,0,0,0,0,0,220,509,
00:08.0,0,0,0,0,0,222,509,
00:08.0,0,0,0,0,0,224,509,
00:08.0,0,0,0,0,0,220,509,
00:08.1,0,0,0,0,0,221,510,
00:08.1,0,0,0,0,0,224,509,
00:08.1,0,0,0,0,0,220,509,
00:08.1,0,0,0,0,0,220,509,
00:08.2,0,0,0,0,0,224,509,
00:08.2,0,0,0,0,0,221,509,
00:08.2,0,0,0,0,0,219,509,
00:08.2,0,0,0,0,0,223,509,
00:08.2,0,0,0,0,0,222,509,
00:08.3,0,0,0,0,0,219,509,
00:08.3,0,0,0,0,0,223,509,
00:08.3,0,0,0,0,0,222,509,
00:08.3,0,0,0,0,0,219,510,
00:08.4,0,0,0,0,0,222,509,
00:08.4,0,0,0,0,0,223,509,
00:08.4,0,0,0,0,0,220,509,
00:08.4,0,0,0,0,0,221,509,
00:08.4,0,0,0,0,0,224,509,
00:08.5,0,0,0,0,0,220,509,
00:08.5,0,0,0,0,0,221,509,
00:08.5,0,0,0,0,0,224,509,
00:08.5,0,0,0,0,0,221,509,
00:08.6,0,0,0,0,0,220,509,
00:08.6,0,0,0,0,0,224,509,
00:08.6,0,0,0,0,0,221,509,
00:08.6,0,0,0,0,0,220,508,
00:08.6,0,0,0,0,0,223,509,
00:08.7,0,0,0,0,0,223,509,
00:08.7,0,0,0,0,0,220,509,
00:08.7,0,0,0,0,0,223,509,
00:08.7,0,0,0,0,0,223,509,
00:08.7,0,0,0,0,0,220,509,
00:08.8,0,0,0,0,0,222,510,
00:08.8,0,0,0,0,0,224,509,
00:08.8,0,0,0,0,0,220,509,
00:08.8,0,0,0,0,0,221,509,
00:08.9,0,0,0,0,0,224,509,
00:08.9,0,0,0,0,0,220,509,
00:08.9,0,0,0,0,0,220,509,
00:08.9,0,0,0,0,0,224,509,
00:08.9,0,0,0,0,0,221,509,
00:09.0,0,0,0,0,0,220,509,
00:09.0,0,0,0,0,0,224,509,
00:09.0,0,0,0,0,0,221,509,
00:09.0,0,0,0,0,0,219,509,
00:09.1,0,0,0,0,0,223,508,
00:09.1,0,d,0,0,0,222,509,
00:09.1,0,d,0,0,0,219,509,
00:09.1,0,d,0,0,0,222,509,
00:09.1,0,d,0,0,0,223,509,
00:09.2,0,d,0,0,0,219,509,
00:09.2,0,d,0,0,0,221,509,
00:09.2,0,d,0,0,0,223,509,
00:09.2,0,d,0,0,0,219,509,
00:09.3,0,0,0,0,0,220,509,
00:09.3,0,0,0,0,0,223,509,
00:09.3,0,0,0,0,0,219,509,
00:09.3,0,0,0,0,0,220,509,
00:09.3,0,0,0,0,0,223,510,
00:09.4,0,0,0,0,0,220,509,
00:09.4,0,0,0,0,0,219,509,
00:09.4,0,0,0,0,0,223,509,
00:09.4,0,0,0,0,0,221,509,
00:09.5,0,0,0,0,0,219,509,
00:09.5,0,0,0,0,0,222,509,
00:09.5,0,0,0,0,0,222,509,
00:09.5,0,0,0,0,0,219,509,
00:09.5,a,0,0,0,0,222,510,
00:09.6,a,0,0,0,0,223,509,
00:09.6,a,0,0,0,0,219,509,
00:09.6,a,0,0,0,0,221,509,
00:09.6,a,0,0,0,0,223,509,
00:09.6,a,0,0,0,0,220,509,
00:09.7,a,0,0,0,0,220,509,
00:09.7,a,0,0,0,0,224,509,
00:09.7,a,0,0,0,0,220,509,
00:09.7,a,0,0,0,0,220,509,
00:09.8,a,0,0,0,0,223,509,
00:09.8,a,0,0,0,0,221,509,
00:09.8,a,0,0,0,0,219,509,
00:09.8,0,0,0,0,0,223,509,
00:09.8,0,0,0,0,0,222,510,
00:09.9,0,0,0,0,0,219,510,
00:09.9,0,0,0,0,0,222,509,
00:09.9,0,d,0,0,0,222,509,
00:09.9,0,d,0,0,0,219,509,
00:10.0,0,d,0,0,0,222,509,
00:10.0,0,d,0,0,0,223,509,
00:10.0,0,d,0,0,0,219,509,
00:10.0,0,d,0,0,0,220,509,
00:10.0,0,d,0,0,0,223,509,
00:10.1,0,d,0,0,0,219,509,
00:10.1,0,d,0,0,0,220,510,
00:10.1,0,d,0,0,0,223,510,
00:10.1,0,d,0,0,0,220,509,
00:10.2,0,d,0,0,0,219,509,
00:10.2,0,d,0,0,0,223,509,
00:10.2,0,d,0,0,0,221,509,
00:10.2,0,d,0,0,0,219,508,
00:10.2,0,d,0,0,0,223,509,
00:10.3,0,0,0,0,0,222,509,
00:10.3,0,0,0,0,0,219,509,
00:10.3,0,0,0,0,0,222,509,
00:10.3,0,0,0,0,0,223,509,
00:10.3,0,0,0,0,0,219,509,
00:10.4,0,0,0,0,0,222,510,
00:10.4,a,0,0,0,0,224,509,
00:10.4,a,0,0,0,0,220,509,
00:10.4,a,0,0,0,0,222,509,
00:10.5,a,0,0,0,0,225,509,
00:10.5,a,0,0,0,0,221,509,
00:10.5,a,0,0,0,0,221,509,
00:10.5,a,0,0,0,0,225,509,
00:10.5,a,0,0,0,0,223,509,
00:10.6,a,0,0,0,0,221,509,
00:10.6,a,0,0,0,0,225,510,
00:10.6,a,0,0,0,0,224,509,
00:10.6,a,0,0,0,0,221,509,
00:10.7,a,0,0,0,0,225,509,
00:10.7,0,0,0,0,0,225,509,
00:10.7,0,0,0,0,0,221,509,
00:10.7,0,0,0,0,0,224,509,
00:10.7,0,d,0,0,0,225,510,
00:10.8,0,d,0,0,0,221,510,
00:10.8,0,d,0,0,0,223,509,
00:10.8,0,d,0,0,0,225,509,
00:10.8,0,d,0,0,0,221,509,
00:10.9,0,d,0,0,0,222,510,
00:10.9,0,d,0,0,0,225,509,
00:10.9,0,0,0,0,0,222,509,
00:10.9,0,0,0,0,0,221,508,
00:10.9,0,0,0,0,0,225,509,
00:11.0,0,0,0,0,0,223,510,
00:11.0,0,0,0,0,0,221,509,
00:11.0,0,0,0,0,0,225,509,
00:11.0,0,0,0,0,0,224,509,
00:11.1,0,0,0,0,0,221,509,
00:11.1,0,0,0,0,0,224,509,
00:11.1,0,0,0,0,0,225,510,
00:11.1,0,0,0,0,0,221,510,
00:11.1,0,0,0,0,0,224,510,
00:11.2,0,0,0,0,0,225,509,
00:11.2,0,0,0,0,0,221,509,
00:11.2,0,0,0,0,0,223,509,
00:11.2,0,0,0,0,0,226,509,
00:11.2,0,0,w,0,0,222,509,
00:11.3,0,0,w,0,0,222,509,
00:11.3,0,0,w,0,0,226,509,
00:11.3,0,0,w,0,0,223,510,
00:11.3,0,0,w,0,0,222,509,
00:11.4,0,0,0,0,0,226,510,
00:11.4,0,0,0,0,0,224,509,
00:11.4,0,0,0,0,0,221,509,
00:11.4,0,0,0,0,0,225,509,
00:11.4,0,0,0,0,0,225,509,
00:11.5,0,0,0,0,0,221,509,
00:11.5,0,0,0,0,0,225,509,
00:11.5,0,0,0,0,0,226,509,
00:11.5,0,0,0,0,0,222,509,
00:11.6,0,0,0,0,0,224,509,
00:11.6,0,0,0,0,0,226,509,
00:11.6,0,0,0,0,0,222,509,
00:11.6,0,0,0,0,0,223,509,
00:11.6,0,0,0,0,0,226,509,
00:11.7,0,0,0,0,0,223,509,
00:11.7,0,0,0,0,0,223,509,
00:11.7,0,0,0,0,0,226,509,
00:11.7,0,0,0,0,0,224,509,
00:11.8,0,0,0,0,0,222,509,
00:11.8,0,0,0,0,0,226,509,
00:11.8,0,0,0,0,0,225,509,
00:11.8,0,0,0,0,0,222,509,
00:11.8,0,0,0,0,0,226,509,
00:11.9,0,0,0,0,0,226,510,
00:11.9,0,0,0,0,0,223,509,
00:11.9,0,0,0,0,0,225,509,
00:11.9,0,0,0,0,0,227,509,
00:11.9,0,0,0,0,0,223,509,
00:12.0,0,0,0,0,0,225,509,
00:12.0,0,0,0,0,0,227,509,
00:12.0,0,0,0,0,0,224,510,
00:12.0,0,0,0,0,0,224,509,
00:12.1,0,0,0,0,0,228,509,
00:12.1,0,0,0,0,0,224,509,
00:12.1,0,0,0,0,0,224,509,
00:12.1,0,0,0,0,0,228,509,
00:12.1,0,0,0,0,0,225,509,
00:12.2,0,0,0,0,0,223,509,
00:12.2,0,0,0,0,0,227,509,
00:12.2,0,0,0,0,0,226,509,
00:12.2,0,0,0,0,0,223,509,
00:12.3,0,0,0,0,0,227,509,
00:12.3,0,0,0,0,0,227,509,
00:12.3,0,0,0,0,0,223,509,
00:12.3,0,0,0,0,0,226,509,
00:12.3,0,0,0,0,0,228,509,
00:12.4,0,0,0,0,0,224,510,
00:12.4,0,0,0,0,0,226,509,
00:12.4,0,0,0,0,0,228,509,
00:12.4,a,0,0,0,0,225,509,
00:12.5,a,0,0,0,0,226,509,
00:12.5,a,0,0,0,0,229,509,
00:12.5,a,0,0,0,0,226,508,
00:12.5,a,0,0,0,0,225,509,
00:12.5,0,0,0,0,0,229,508,
00:12.6,0,0,0,0,0,227,510,
00:12.6,0,0,0,0,0,225,509,
00:12.6,0,0,0,0,0,229,510,
00:12.6,0,0,0,0,0,228,510,
00:12.6,0,0,0,0,0,225,509,
00:12.7,0,0,0,0,0,228,509,
00:12.7,0,0,0,0,0,229,509,
00:12.7,0,0,0,0,0,225,509,
00:12.7,0,0,0,0,0,228,509,
00:12.8,0,0,0,0,0,229,509,
00:12.8,0,0,0,0,0,226,509,
00:12.8,0,0,0,0,0,226,509,
00:12.8,0,0,0,0,0,230,510,
00:12.8,0,0,0,0,0,226,509,
00:12.9,0,0,0,0,0,226,509,
00:12.9,0,0,0,0,0,230,509,
00:12.9,0,0,0,0,0,227,509,
00:12.9,0,0,0,0,0,225,509,
00:13.0,0,d,0,0,0,229,509,
00:13.0,0,d,0,0,0,228,509,
00:13.0,0,d,0,0,0,225,509,
00:13.0,0,d,0,0,0,228,509,
00:13.0,0,d,0,0,0,228,509,
00:13.1,0,0,0,0,0,225,509,
00:13.1,0,0,0,0,0,228,509,
00:13.1,0,0,0,0,0,229,509,
00:13.1,0,0,0,0,0,225,510,
00:13.2,0,0,0,0,0,227,510,
00:13.2,0,0,0,0,0,230,509,
00:13.2,0,0,0,0,0,226,509,
00:13.2,0,0,0,0,0,226,509,
00:13.2,0,0,0,0,0,230,509,
00:13.3,0,0,0,0,0,227,509,
00:13.3,0,0,0,0,0,226,509,
00:13.3,0,0,0,0,0,230,509,
00:13.3,0,0,0,0,0,228,509,
00:13.4,0,0,0,0,0,226,509,
00:13.4,0,0,0,0,0,229,509,
00:13.4,0,0,0,0,0,229,509,
00:13.4,0,0,0,0,0,226,509,
00:13.4,0,0,0,0,0,229,509,
00:13.5,0,0,0,0,0,229,509,
00:13.5,0,0,0,0,0,226,509,
00:13.5,0,0,0,0,0,228,509,
00:13.5,0,0,0,0,0,230,510,
00:13.5,0,0,0,0,0,226,509,
00:13.6,0,0,0,0,0,228,509,
00:13.6,0,0,0,0,0,230,509,
00:13.6,0,0,0,0,0,227,509,
00:13.6,0,0,0,0,0,227,509,
00:13.7,0,0,0,0,0,230,510,
00:13.7,0,0,0,0,0,227,509,
00:13.7,0,0,0,0,0,226,509,
00:13.7,a,0,0,0,0,230,509,
00:13.7,a,0,0,0,0,228,509,
00:13.8,a,0,0,0,0,226,509,
00:13.8,a,0,0,0,0,230,509,
00:13.8,a,0,0,0,0,229,509,
00:13.8,a,0,0,0,0,226,509,
00:13.9,0,0,0,0,0,229,509,
00:13.9,0,0,0,0,0,230,509,
00:13.9,0,0,0,0,0,226,509,
00:13.9,0,0,0,0,0,228,510,
00:13.9,0,0,0,0,0,230,509,
00:14.0,0,0,0,0,0,227,510,
00:14.0,0,0,0,0,0,227,509,
00:14.0,0,0,0,0,0,231,510,
00:14.0,0,0,0,0,0,227,509,
00:14.1,0,0,0,0,0,227,510,
00:14.1,0,d,0,0,0,230,509,
00:14.1,0,d,0,0,0,228,509,
00:14.1,0,d,0,0,0,226,509,
00:14.1,0,d,0,0,0,230,509,
00:14.2,0,d,0,0,0,228,509,
00:14.2,0,d,0,0,0,226,508,
00:14.2,0,d,0,0,0,229,509,
00:14.2,0,d,0,0,0,229,509,
00:14.2,0,d,0,0,0,226,509,
00:14.3,0,0,0,0,0,228,509,
00:14.3,0,0,0,0,0,230,509,
00:14.3,0,0,0,0,0,226,509,
00:14.3,0,0,0,0,0,227,510,
00:14.4,0,0,0,0,0,230,509,
00:14.4,0,0,0,0,0,226,509,
00:14.4,0,0,0,0,0,227,509,
00:14.4,0,0,0,0,0,230,509,
00:14.4,0,0,0,0,0,227,509,
00:14.5,0,0,0,0,0,226,509,
00:14.5,0,0,0,0,0,230,509,
00:14.5,0,0,0,0,0,227,509,
00:14.5,0,0,0,0,0,225,509,
00:14.6,0,0,0,0,0,229,509,
00:14.6,0,0,0,0,0,228,510,
00:14.6,0,0,0,0,0,225,509,
00:14.6,0,0,0,0,0,228,509,
00:14.6,0,0,0,0,0,229,509,
00:14.7,0,0,0,0,0,225,509,
00:14.7,0,0,0,0,0,228,509,
00:14.7,0,0,0,0,0,229,509,
00:14.7,a,0,0,0,0,225,509,
00:14.8,a,0,0,0,0,226,509,
00:14.8,a,0,0,0,0,229,509,
00:14.8,a,0,0,0,0,225,509,
00:14.8,a,0,0,0,0,225,509,
00:14.8,a,0,0,0,0,229,509,
00:14.9,a,0,0,0,0,225,509,
00:14.9,a,0,0,0,0,224,509,
00:14.9,a,0,0,0,0,228,510,
00:14.9,a,0,0,0,0,226,509,
00:15.0,a,0,0,0,0,224,510,
00:15.0,0,0,0,0,0,227,509,
00:15.0,0,0,0,0,0,226,509,
00:15.0,0,0,0,0,0,223,510,
00:15.0,0,0,0,0,0,226,509,
00:15.1,0,0,0,0,0,227,509,
00:15.1,0,0,0,0,0,223,509,
00:15.1,0,0,0,0,0,225,509,
00:15.1,0,0,0,0,0,227,509,
00:15.1,0,d,0,0,0,224,509,
00:15.2,0,d,0,0,0,224,509,
00:15.2,0,d,0,0,0,227,509,
00:15.2,0,d,0,0,0,224,509,
00:15.2,0,d,0,0,0,224,509,
00:15.3,0,d,0,0,0,227,509,
00:15.3,0,d,0,0,0,224,509,
00:15.3,0,d,0,0,0,223,509,
00:15.3,0,d,0,0,0,227,509,
00:15.3,0,0,0,0,0,225,509,
00:15.4,0,0,0,0,0,223,510,
00:15.4,0,0,0,0,0,226,510,
00:15.4,0,0,0,0,0,226,509,
00:15.4,0,0,0,0,0,223,509,
00:15.5,0,0,0,0,0,226,510,
00:15.5,0,0,0,0,0,227,509,
00:15.5,0,0,0,0,0,223,509,
00:15.5,0,0,0,0,0,225,509,
00:15.5,0,0,0,0,0,228,509,
00:15.6,0,0,0,0,0,224,509,
00:15.6,0,0,0,0,0,224,509,
00:15.6,0,0,0,0,0,228,509,
00:15.6,0,0,0,0,0,224,510,
00:15.7,0,0,0,0,0,223,509,
00:15.7,0,0,0,0,0,227,510,
00:15.7,0,0,0,0,0,225,510,
00:15.7,0,0,0,0,0,223,509,
00:15.7,0,0,0,0,0,227,509,
00:15.8,0,0,0,0,0,226,509,
00:15.8,0,0,0,0,0,223,510,
00:15.8,0,0,0,0,0,226,509,
00:15.8,0,0,0,0,0,227,509,
00:15.8,0,0,0,0,0,223,509,
00:15.9,0,0,0,0,0,226,509,
